,id,title,adult,popularity,release_date,vote_average,vote_count
830,1027646,La Malédiction des Dunois,False,3.32,2022-10-26,0.0,0
831,822177,Leonora addio,False,3.319,2022-10-06,7.0,1
832,896689,Cat Daddies,False,3.316,2022-10-14,5.0,2
833,1040024,PLACEADA. Historia íntima de una ex-sicaria,False,3.313,2022-10-25,0.0,0
834,965202,Battleground,False,3.307,2022-10-07,0.0,0
835,1020698,Días Borrosos,False,3.298,2022-10-24,6.0,1
836,866076,The Same Storm,False,3.298,2022-10-14,0.0,0
837,1039442,The Sparkle Spell: Ghosting Made Fun!,False,3.291,2022-10-23,0.0,0
838,1023273,"Weddings, christenings and funerals",False,3.291,2022-09-23,0.0,0
839,976455,Pamali,False,3.29,2022-10-06,0.0,0
840,620498,Fabian: Going to the Dogs,False,3.286,2021-08-05,6.9,21
841,850884,Revolution of Our Times,False,3.276,2021-11-22,8.5,19
842,967954,The Love,False,3.27,2022-10-13,0.0,0
843,766804,Wild Flowers,False,3.246,2022-10-21,6.0,2
844,1024212,Lars Eidinger – To Be or Not To Be,False,3.245,2022-10-04,0.0,0
845,999696,Ginna,False,3.24,2022-10-21,10.0,1
846,947704,Yuku et la fleur de l’Himalaya,False,3.238,2022-10-19,2.0,1
847,921935,Ballabhpurer Roopkotha,False,3.237,2022-10-25,0.0,0
848,1035678,Repeat Shoe,False,3.235,2022-10-14,0.0,0
849,1016664,"Toldi, a mozifilm",False,3.231,2022-10-20,0.0,0
850,586364,December,False,3.225,2022-10-20,0.0,0
851,994741,When The Rain Falls,False,3.22,2022-10-14,0.0,0
852,1025086,You Are On My Mind,False,3.216,2022-10-21,0.0,0
853,1042275,The Cryptoqueen,False,3.211,2022-10-22,8.0,1
854,1011419,Ania,False,3.207,2022-10-07,0.0,0
855,742472,The Barcelona Vampiress,False,3.199,2022-09-28,3.3,3
856,899743,Popran,False,3.198,2022-01-14,6.3,3
857,1040545,Al Son de Beno,False,3.197,2022-10-26,6.0,1
858,896166,Monster,False,3.193,2022-10-21,4.0,1
859,919570,R.M.N.,False,3.189,2022-06-03,6.5,14
860,1040151,Litany of The First Encounter,False,3.177,2022-10-26,0.0,0
861,950453,In a Land That No Longer Exists,False,3.172,2022-10-06,8.5,2
862,1041428,Há números que sonham,False,3.17,2022-10-27,0.0,0
863,1041764,Descending a Staircase,False,3.166,2022-10-27,0.0,0
864,949544,Debbie Does Demons,False,3.159,2022-10-01,0.0,0
865,1037406,Bandırma Füze Kulübü,False,3.15,2022-10-21,0.0,0
866,874743,To Every You I've Loved Before,False,3.15,2022-10-07,0.0,0
867,874762,The Cave,False,3.149,2022-10-20,0.0,0
868,1039640,Espera & Sedimento,False,3.146,2022-10-24,7.0,1
869,1030009,The Kiss,False,3.144,2022-10-15,0.0,0
870,1040580,Olaf Jagger,False,3.135,2022-10-25,0.0,0
871,774600,Zaï Zaï Zaï Zaï,False,3.133,2022-02-23,6.0,50
872,1015756,Thomas vs. Thomas (A Sensational Theory Regarding an Insignificant Life in the Multiverse),False,3.126,2022-10-21,0.0,0
873,1040061,QUACK,False,3.123,2022-10-25,0.0,0
874,739323,The Swimmer,False,3.121,2021-08-30,3.0,3
875,984631,Coffee With Kadhal,False,3.117,2022-11-04,0.0,0
876,958785,Wog Boys Forever,False,3.114,2022-10-06,0.0,0
877,1032662,Pistha,False,3.107,2022-10-07,0.0,0
878,976947,Color of Heaven,False,3.106,2022-10-21,0.0,0
879,1001000,Wanderlust,False,3.105,2022-10-22,0.0,0
880,962568,Butterfly Vision,False,3.104,2022-10-12,7.0,6
881,1035151,Sevmedim Deme,False,3.103,2022-10-14,0.0,0
882,1040125,A Vida ao Redor do Cemitério,False,3.101,2022-10-25,10.0,1
883,1039834,Son,False,3.091,2022-10-25,0.0,0
884,892429,Al Hayba: The Movie,False,3.083,2022-09-29,10.0,1
885,926882,Aadhaar,False,3.082,2022-09-23,7.0,1
886,880555,Kasethan Kadavulada,False,3.078,2022-10-07,0.0,0
887,1040421,"Bering, Encuentro Familiar",False,3.07,2022-10-26,0.0,0
888,1032124,Ask Me to Dance,False,3.069,2022-10-07,10.0,1
889,928285,How To Love You,False,3.068,2022-10-22,9.0,1
890,1032427,A Game of Secrets,False,3.066,2022-10-06,6.3,6
891,1041267,The Kingdom,False,3.062,2022-10-26,10.0,1
892,956957,The Sixth Child,False,3.06,2022-09-28,7.8,11
893,1032410,Socios por accidente,False,3.053,2022-10-06,0.0,0
894,1010074,The light that fills the world,False,3.053,2022-10-22,0.0,0
895,1032807,Santos ruteros,False,3.048,2022-10-20,0.0,0
896,1035424,28 Minutes Later,False,3.046,2022-10-21,0.0,0
897,939029,Everything in Between,False,3.042,2022-10-20,10.0,1
898,1042765,153 Meter,False,3.037,2022-10-26,0.0,0
899,1026376,Criminal,False,3.036,2022-09-23,0.0,0
900,1042451,"Gracias, que tenga un buen día",False,3.028,2022-10-26,0.0,0
901,821954,Jotugriho,False,3.025,2022-10-25,0.0,0
902,1035278,Aattral,False,3.023,2022-10-14,0.0,0
903,1028205,Tomorrow,False,3.016,2022-10-13,0.0,0
904,1037398,Culpable,False,3.01,2022-10-21,0.0,0
905,1042329,Agustina,False,3.006,2022-10-23,0.0,0
906,1030783,Extraordinary Hero Huang Jiguang,False,3.004,2022-10-01,8.0,3
907,890583,Astolfo,False,3.003,2022-10-20,6.2,3
908,883125,Chup,False,2.995,2022-09-23,6.1,4
909,960057,Maria rêve,False,2.991,2022-09-28,6.9,11
910,75023,"Marecek, Pass Me the Pen!",False,2.99,1976-07-01,7.9,45
911,1019391,Retrograde,False,2.98,2022-10-17,5.7,3
912,505570,Rimini,False,2.977,2022-04-08,7.4,7
913,1003685,The Rite of Spring,False,2.967,2022-09-30,6.5,3
914,856437,Farha,False,2.967,2022-10-21,6.0,1
915,1036910,Wild Port of Europe,False,2.961,2022-10-20,0.0,0
916,1009669,The 12 Tasks of Imelda,False,2.956,2022-09-28,0.0,0
917,956682,Signs of Love,False,2.955,2022-10-07,0.0,0
918,973211,Come Back Home,False,2.944,2022-10-03,5.0,1
919,913860,Last Flight Home,False,2.944,2022-10-07,0.0,0
920,640094,90 Feet from Home,False,2.93,2019-06-20,6.0,2
921,929739,My Broken Mariko,False,2.923,2022-09-30,0.0,0
922,967561,Red Riding Hood,False,2.918,2022-09-22,0.0,0
923,1028493,Legacy Peak,False,2.912,2022-09-22,0.0,0
924,1030511,Forastero,False,2.911,2022-10-20,0.0,0
925,928202,The Tasting,False,2.906,2022-08-31,6.6,22
926,1040145,La quemada,False,2.902,2022-10-22,5.0,1
927,1036975,The Divine Protector - Master Salt Begins,False,2.902,2022-10-21,8.0,1
928,735855,Head Bush: Vol 1,False,2.902,2022-10-21,0.0,0
929,900838,The Delhi Files,False,2.879,2022-10-21,0.0,0
930,1029360,Девушка на миллион,False,2.878,2022-10-20,0.0,0
931,1031960,Gilly and Keeves: The Special,False,2.864,2022-10-04,8.0,1
932,1042457,Hora Petrolera,False,2.86,2022-10-24,0.0,0
933,1037401,Derniers jours d'un médecin de campagne,False,2.855,2022-10-26,6.0,1
934,974941,"Sought for Satan, found the family",False,2.854,2022-10-25,6.0,1
935,1040582,Mineurs,False,2.852,2022-10-26,0.0,0
936,893419,On the Zenith’s Edge,False,2.852,2022-10-26,0.0,0
937,843427,Valiant Hearts,False,2.849,2022-05-11,3.8,6
938,1020905,Die Mucklas - und wie sie zu Pettersson und Findus kamen,False,2.847,2022-10-20,0.0,0
939,986812,Fædre & Mødre,False,2.845,2022-10-06,8.0,1
940,1028513,Du TGM au TGV,False,2.841,2022-10-25,0.0,0
941,1034900,Romantic Doctor Lee Young Man's Maternal Love,False,2.834,2022-10-26,0.0,0
942,1042102,Fifaliana,False,2.833,2022-10-26,0.0,0
943,1040030,Pedro,False,2.822,2022-10-25,0.0,0
944,853332,Rebel,False,2.821,2022-08-31,9.0,10
945,719266,23 Walks,False,2.821,2020-07-30,6.5,10
946,1038887,Les Dents De La Maison,False,2.806,2022-10-22,0.0,0
947,1040223,The Deadly Basement of a 4chan Doomer,False,2.804,2022-10-25,0.0,0
948,980683,Apagão,False,2.804,2022-10-25,0.0,0
949,949697,The One Hundred,False,2.804,2022-10-06,1.0,1
950,1028710,March for the Dead,False,2.8,2022-10-25,0.0,0
951,916421,Comedy Queen,False,2.794,2022-02-11,8.3,2
952,960519,Noise,False,2.792,2022-10-13,0.0,0
953,1035274,Tibetan Raiders,False,2.781,2022-10-13,0.0,0
954,742734,Vestige,False,2.776,2022-09-22,5.0,1
955,1041362,Dandelion,False,2.775,2022-10-24,0.0,0
956,1017089,The Other Child,False,2.765,2022-10-19,0.0,0
957,1026448,Babe Bhangra Paunde Ne,False,2.756,2022-10-05,0.0,0
958,1024774,May-December-January,False,2.752,2022-10-12,0.0,0
959,1038273,Nostalgia,False,2.749,2022-10-18,0.0,0
960,1043145,UFC Fight Night 214: Rodriguez vs. Lemos,False,2.744,2022-11-05,0.0,0
961,1043103,Shangai Story,False,2.744,2022-10-26,0.0,0
962,1043013,Mount Moussa,False,2.744,2022-10-26,0.0,0
963,1042981,Once Upon A Time In Germany,False,2.744,2022-11-04,0.0,0
964,1042839,The One for Sarah,False,2.744,2022-10-28,0.0,0
965,1042803,Memory Series,False,2.744,2022-10-27,0.0,0
966,1037764,Redanserons nous la gavotte ?,False,2.744,2022-11-02,0.0,0
967,1037750,Les Choses qui nous échappent,False,2.744,2022-11-02,0.0,0
968,1011098,Saint Michael: Meet the Angel,False,2.744,2022-09-29,0.0,0
969,966219,Where is the friend's home?,False,2.744,2022-10-30,0.0,0
970,960668,Maksym Osa: The Gold of Werewolf,False,2.741,2022-10-13,0.0,0
971,988311,Love Proof,False,2.737,2022-10-14,0.0,0
972,994902,Future TX,False,2.734,2022-10-21,6.0,1
973,788734,Sick of Myself,False,2.719,2022-09-30,7.8,4
974,1040369,Radiant Forms,False,2.705,2022-10-22,0.0,0
975,924154,War Sailor,False,2.699,2022-09-23,0.0,0
976,1038466,No hay calma,False,2.698,2022-10-23,0.0,0
977,1022932,Always,False,2.697,2022-09-28,0.0,0
978,1037997,La provisoria,False,2.691,2022-10-20,7.0,1
979,934752,Harkis,False,2.687,2022-10-12,5.6,4
980,1037434,Distantes EP 1: Fracaso,False,2.684,2022-10-21,0.0,0
981,1022128,Don't Look at the Demon,False,2.684,2022-09-29,0.0,0
982,801970,The Refuge,False,2.682,2022-10-20,0.0,0
983,896449,Ori Devuda..!,False,2.677,2022-10-21,0.0,0
984,1040616,Boris Karloff:  The Rest of the Story,False,2.674,2022-10-18,0.0,0
985,956564,Silent Parade,False,2.67,2022-09-16,0.0,0
986,1040456,Desvelo,False,2.667,2022-10-23,0.0,0
987,882109,The Christmas Spirit,False,2.667,2022-10-14,0.0,0
988,1006862,My Tempo,False,2.664,2022-10-20,0.0,0
989,934670,Dio: Dreamers Never Die,False,2.662,2022-09-28,9.0,1
990,1027665,My Special Boy,False,2.656,2022-09-28,8.0,1
991,1035328,Habités,False,2.652,2022-10-19,0.0,0
992,999114,Apokawixa,False,2.649,2022-10-07,3.7,3
993,1011096,Mother Teresa: No Greater Love,False,2.648,2022-10-03,0.0,0
994,656021,La Colonial,False,2.645,2022-10-24,0.0,0
995,955532,Holy Shit!,False,2.644,2022-10-20,7.0,1
996,1040142,Las huellas que vamos dejando,False,2.642,2022-10-22,6.0,1
997,1039954,Bridget Tichenor. Visiones reales,False,2.635,2022-10-24,0.0,0
998,1040340,Asunder,False,2.629,2022-10-24,0.0,0
999,1041692,Habitar,False,2.624,2022-10-22,0.0,0
1000,974248,Vacances,False,2.622,2022-09-28,6.5,1
1001,897343,Incubus: New Beginnings,False,2.615,2022-10-01,0.0,0
1002,1038143,"Anything, Anything",False,2.606,2022-10-20,0.0,0
1003,1039963,Black Hole Space Debt,False,2.604,2022-10-24,0.0,0
1004,949400,The Mother the Son The Rat and The Gun,False,2.601,2022-05-12,6.0,1
1005,995885,Muru,False,2.589,2022-10-13,0.0,0
1006,961266,The Lines that Define Me,False,2.583,2022-10-21,0.0,0
1007,1026374,The Last Band on Stage,False,2.576,2022-09-30,0.0,0
1008,964278,Kalev,False,2.573,2022-09-19,8.0,1
1009,1038267,Raíz,False,2.57,2022-10-21,0.0,0
1010,1035593,Wo ist meine Schwester?,False,2.57,2022-10-06,6.0,1
1011,916456,My Two Voices,False,2.57,2022-10-06,6.0,1
1012,1026225,King of Kings: Chasing Edward Jones,False,2.562,2022-10-19,0.0,0
1013,967087,Por Magda,False,2.562,2022-10-22,0.0,0
1014,864365,My Deep Dark Fears,False,2.556,2022-10-22,0.0,0
1015,1028136,Fire-Man's Fetish,False,2.554,2022-10-10,0.0,0
1016,1041699,And the days go by,False,2.549,2022-10-22,0.0,0
1017,938568,A Fairy Tale for the Old,False,2.549,2022-10-13,0.0,0
1018,1028192,Skating With Bilbo,False,2.545,2022-10-13,0.0,0
1019,832189,The Year of the Everlasting Storm,False,2.542,2021-09-03,6.6,6
1020,953662,Geetha,False,2.541,2022-10-14,0.0,0
1021,894549,Atando cabos,False,2.538,2022-10-13,2.0,1
1022,1022072,Devil in the Lake,False,2.533,2022-10-19,0.0,0
1023,1036948,De Vuelta,False,2.529,2022-10-21,0.0,0
1024,985783,Under Cover,False,2.523,2022-10-06,7.0,1
1025,1036011,Anatomy of an Arthouse: 50 Years of the Loft Cinema in Tucson,False,2.52,2022-10-15,0.0,0
1026,1007087,Prem Geet 3,False,2.52,2022-09-23,10.0,3
1027,1028850,Stavamo bene insieme,False,2.512,2022-10-13,7.3,3
1028,1038975,Pastor Lothar Stops,False,2.51,2022-10-18,0.0,0
1029,1036021,Dreamster,False,2.505,2022-10-15,0.0,0
1030,1022991,Fadl & Naema,False,2.505,2022-10-05,7.0,1
1031,804916,Gurtunda Seetakalam,False,2.505,2022-10-21,0.0,0
1032,983866,Alive Drift,False,2.498,2022-06-10,0.0,0
1033,938390,Intervals,False,2.497,2022-10-22,0.0,0
1034,914266,Maidenhood,False,2.497,2022-10-22,0.0,0
1035,1039359,Role Play,False,2.496,2022-10-23,0.0,0
1036,981020,七人の秘書 THE MOVIE,False,2.496,2022-10-07,0.0,0
1037,781478,Dancing On,False,2.493,2022-03-16,5.6,14
1038,1021591,Desconocido,False,2.489,2022-10-13,0.0,0
1039,820517,In Front of Your Face,False,2.481,2021-10-21,7.2,19
1040,1039633,Border Journals: Notes from a failed expedition,False,2.48,2022-10-24,6.0,1
1041,790690,You Can't Cry,False,2.476,2022-10-20,0.0,0
1042,1038871,The Fore-Men,False,2.475,2022-10-22,0.0,0
1043,1017681,Dear Grandma,False,2.475,2022-10-07,2.5,2
1044,1004642,Amanda,False,2.475,2022-10-13,7.3,6
1045,885021,Lit­tle Allan — The Human Antenna,False,2.475,2022-07-21,8.8,4
1046,669392,Pardoned by Grace,False,2.464,2022-10-04,2.0,1
1047,1038992,Amarradas,False,2.46,2022-10-21,6.0,1
1048,1026680,Deloping,False,2.454,2022-10-21,0.0,0
1049,1033554,Vengeance 2: Bloodlines,False,2.452,2022-10-05,0.0,0
1050,1008509,Moorehouse Road,False,2.452,2022-10-21,0.0,0
1051,1037415,El App,False,2.45,2022-10-13,0.0,0
1052,788920,Dealer,False,2.449,2021-10-14,5.6,5
1053,1034186,Sugar en aprietos,False,2.447,2022-10-06,0.0,0
1054,1029869,De club van Sinterklaas en de race tegen de klok,False,2.446,2022-10-12,6.0,1
1055,1032563,Moments: Castle,False,2.44,2022-10-07,10.0,1
1056,974930,Temps morts,False,2.438,2022-10-12,3.5,1
1057,770719,Brado,False,2.438,2022-10-20,6.8,4
1058,683361,Super Furball Saves the Future,False,2.437,2021-08-26,0.0,0
1059,986485,Reunion,False,2.433,2022-10-21,0.0,0
1060,1037554,Tropic Fever,False,2.431,2022-10-19,0.0,0
1061,1041700,Verónica,False,2.43,2022-10-22,6.0,1
1062,945805,Bem-Vinda a Quixeramobim,False,2.428,2022-10-13,0.0,0
1063,669401,Ballad of a White Cow,False,2.426,2021-10-21,7.1,16
1064,1038279,He leído y acepto los términos de uso,False,2.422,2022-10-21,0.0,0
1065,1039369,Diggin' a Hole,False,2.421,2022-10-23,0.0,0
1066,1018523,Until Tomorrow,False,2.421,2022-09-29,5.0,1
1067,1039974,Transitando el abismo,False,2.417,2022-10-23,0.0,0
1068,999462,"Oswald, el falsificador",False,2.417,2022-09-30,7.0,1
1069,934287,The Last Client,False,2.417,2022-06-20,8.4,9
1070,1038255,The Sound of Cologne,False,2.416,2022-10-23,0.0,0
1071,1039400,Mysteriet om Poul,False,2.409,2022-10-24,10.0,1
1072,919694,Sisters,False,2.407,2022-10-21,0.0,0
1073,681303,My Fairy Troublemaker,False,2.399,2022-10-13,0.0,0
1074,1032809,Ingrid Bergman en...,False,2.397,2022-10-20,0.0,0
1075,1023419,Day and Night,False,2.388,2022-10-21,0.0,0
1076,875295,Eike - Tudo ou Nada,False,2.386,2022-09-22,0.0,0
1077,1024407,Comedy on Three Floors,False,2.384,2022-10-18,0.0,0
1078,1028526,Ordinary Hero,False,2.381,2022-09-30,0.0,0
1079,1040724,Mi carrusel eres tú,False,2.372,2022-10-22,0.0,0
1080,656527,Veins of the World,False,2.369,2020-10-07,7.2,6
1081,956616,The Ballad of Piargy,False,2.366,2022-09-22,0.0,0
1082,920040,Kacher Manush,False,2.366,2022-09-30,0.0,0
1083,1024692,The Angels: Kickin' Down The Door,False,2.365,2022-10-19,0.0,0
1084,717139,Kikka!,False,2.358,2022-10-12,6.0,2
1085,592534,Zarrar,False,2.349,2022-09-29,0.0,0
1086,878214,Drinkwater,False,2.343,2022-10-14,0.0,0
1087,911345,Viking,False,2.342,2022-10-01,6.5,2
1088,968427,Pushing Through,False,2.338,2022-10-23,0.0,0
1089,669653,Il Boemo,False,2.331,2022-10-20,0.0,0
1090,831252,Goldilocks and the Glorious Losers,False,2.324,2022-10-13,0.0,0
1091,794246,With or Without You,False,2.323,2021-09-13,6.8,28
1092,668704,Snowball,False,2.322,2021-09-01,5.8,4
1093,1041045,Metanoia,False,2.319,2022-10-22,0.0,0
1094,841677,Viikinki,False,2.313,2022-09-27,0.0,0
1095,1040149,Infancia desterrada,False,2.31,2022-10-22,0.0,0
1096,1034334,Rir Para Não Chorar,False,2.307,2022-10-20,0.0,0
1097,1037001,Something Unseen,False,2.305,2022-10-22,0.0,0
1098,987694,The Metropolitan Opera: Medea,False,2.305,2022-10-22,0.0,0
1099,1031918,BEYOND THE NEON,False,2.304,2022-10-14,0.0,0
1100,1030509,El viaje,False,2.3,2022-10-20,0.0,0
1101,983488,Abestalhados 2,False,2.3,2022-10-13,0.0,0
1102,1040721,Almas de fuego,False,2.299,2022-10-22,0.0,0
1103,1040234,This quiet morning light,False,2.299,2022-10-22,0.0,0
1104,1009762,In the Shadows,False,2.299,2022-10-22,0.0,0
1105,925836,Nu,False,2.299,2022-10-22,0.0,0
1106,999079,a-ha: TRUE NORTH,False,2.296,2022-09-15,0.0,0
1107,1037332,Giraffing Me Crazy,False,2.294,2022-10-15,0.0,0
1108,1002482,Amazing Elisa,False,2.293,2022-10-14,0.0,0
1109,1038635,Rebels,False,2.292,2022-10-19,0.0,0
1110,663293,Indián,False,2.285,2022-09-22,0.0,0
1111,1028463,Nacho,False,2.283,2022-10-17,2.0,1
1112,1036891,...Esperanza,False,2.28,2022-10-22,0.0,0
1113,1030365,Carpeta Fotos,False,2.28,2022-10-20,0.0,0
1114,1011374,The Royal Opera House: La Bohème,False,2.28,2022-10-20,0.0,0
1115,818722,"Julio, felices por siempre",False,2.28,2022-10-20,0.0,0
1116,1041052,I Am a Forest,False,2.278,2022-10-22,0.0,0
1117,970468,The Tatami Time Machine Blues,False,2.272,2022-09-30,0.0,0
1118,1042814,K8,False,2.269,2022-10-22,0.0,0
1119,1042811,Los cuervos,False,2.269,2022-10-22,0.0,0
1120,1041696,Camera Obscura,False,2.267,2022-10-22,0.0,0
1121,1018652,Jentetur,False,2.26,2022-10-14,10.0,1
1122,1004915,The March on Rome,False,2.24,2022-10-20,6.8,2
1123,838723,Aya,False,2.238,2022-10-12,5.0,1
1124,678320,Titina,False,2.238,2022-10-21,0.0,0
1125,984732,The Laborious Life of Ivan Semenov,False,2.234,2022-10-13,0.0,0
1126,1040975,Stryker: Pioneer Mission,False,2.232,2022-10-23,0.0,0
1127,1032802,El Jinete,False,2.232,2022-10-06,2.0,1
1128,833428,The Love Letter,False,2.231,2021-12-15,5.9,20
1129,860711,Summerlight... and then comes the night,False,2.23,2022-10-14,0.0,0
1130,1031869,Kim Bu Aile?,False,2.222,2022-10-06,0.0,0
1131,1037747,Deep,False,2.221,2022-10-20,0.0,0
1132,1035972,DogVideoFest 2022,False,2.221,2022-10-14,0.0,0
1133,1038332,Las estrellas se apagaron,False,2.216,2022-10-21,0.0,0
1134,1039015,101 Days of Lockdown,False,2.21,2022-10-23,0.0,0
1135,945524,Mei Hoom Moosa,False,2.206,2022-09-30,0.0,0
1136,1040469,Una casa que no tiene techo,False,2.203,2022-10-23,0.0,0
1137,1039087,El río de los sonidos,False,2.201,2022-10-23,6.0,1
1138,589518,Sawah,False,2.201,2019-03-20,8.7,3
1139,1040474,Me llamo Marian,False,2.198,2022-10-23,0.0,0
1140,1024872,Lykkelige omstændigheder,False,2.197,2022-10-06,0.0,0
1141,1041693,In Between the Lines,False,2.195,2022-10-22,6.0,1
1142,1035303,Aata Sata,False,2.19,2022-09-23,0.0,0
1143,844135,Charlotte,False,2.19,2022-04-22,5.0,4
1144,1026792,Nazarandaaz,False,2.185,2022-10-07,0.0,0
1145,1042152,Talbis Iblis,False,2.18,2022-10-20,0.0,0
1146,1024041,Mañana oscurece de nuevo,False,2.178,2022-10-21,0.0,0
1147,1038242,As Coda,False,2.177,2022-10-21,0.0,0
1148,974052,Pretty Young Thing,False,2.177,2022-09-29,0.0,0
1149,1042077,"Legendary Hit-man, Kunioka Gaiden Kunioka Tours Osaka - Ressurection of the Golden Dragon/The Naniwa Assassins strike back -",False,2.175,2022-09-30,0.0,0
1150,1016895,Billy Flanigan: The Happiest Man On Earth,False,2.171,2022-10-01,0.0,0
1151,1038995,Todo está perdido,False,2.166,2022-10-23,0.0,0
1152,1043151,Armat,False,2.165,2022-10-18,0.0,0
1153,1042884,Win or Lose,False,2.164,2022-10-21,0.0,0
1154,987349,Bereményi kalapja,False,2.162,2022-09-22,0.0,0
1155,1031859,Les Rossignols,False,2.156,2022-10-13,0.0,0
1156,1029867,Koning Worst,False,2.154,2022-10-13,0.0,0
1157,950199,Mittagsstunde,False,2.153,2022-09-22,7.0,2
1158,1030363,Playas,False,2.152,2022-10-20,0.0,0
1159,1029441,Aye Zindagi,False,2.152,2022-10-14,0.0,0
1160,913760,Klondike,False,2.152,2022-05-05,6.0,1
1161,1030611,Lilith,False,2.151,2022-10-06,0.0,0
1162,1039430,Under The Midnight Sun,False,2.14,2022-10-21,0.0,0
1163,1026789,Dolma,False,2.14,2022-10-06,8.0,1
1164,1024702,Ribspreader,False,2.136,2022-10-22,0.0,0
1165,1037400,Amor es el monstruo,False,2.135,2022-10-21,0.0,0
1166,1037435,La recordé hoy,False,2.134,2022-10-21,0.0,0
1167,1024219,Mahmood,False,2.134,2022-10-17,0.0,0
1168,1032309,"40 jours, 4 criollos et du silence",False,2.131,2022-10-05,0.0,0
1169,1034231,Chakki,False,2.129,2022-10-07,0.0,0
1170,1031038,Hopper: An American Love Story,False,2.129,2022-10-11,6.0,1
1171,1040717,El cielo es muy bonito,False,2.125,2022-10-22,0.0,0
1172,429382,Love Story,False,2.121,2022-10-13,0.0,0
1173,925715,Hawa,False,2.119,2022-07-29,7.6,5
1174,957382,Save Our School,False,2.11,2022-09-28,7.0,2
1175,710277,Hayat,False,2.11,2022-10-07,0.0,0
1176,843314,Possession,False,2.107,2022-10-07,4.3,3
1177,888305,Love Machine 2,False,2.101,2022-10-06,0.0,0
1178,1029864,Totem,False,2.098,2022-10-13,0.0,0
1179,976176,Amnesia,False,2.085,2022-10-08,2.0,1
1180,1029804,The Community,False,2.082,2022-10-22,0.0,0
1181,1036642,inert,False,2.074,2022-10-01,0.0,0
1182,1036059,Prophets of Change,False,2.074,2022-10-12,0.0,0
1183,993303,"My Father, The Prince",False,2.067,2022-10-20,0.0,0
1184,1035677,LOOP,False,2.063,2022-10-12,0.0,0
1185,1033167,What Words Can Do,False,2.06,2022-10-09,0.0,0
1186,675776,Persona,False,2.06,2022-10-06,0.0,0
1187,1040289,Sourd,False,2.055,2022-10-22,0.0,0
1188,1006455,Ini Utharam,False,2.05,2022-10-07,0.0,0
1189,768092,Za vším hledej ženu,False,2.05,2022-10-20,0.0,0
1190,1041702,Tonalli,False,2.049,2022-10-22,0.0,0
1191,873097,For a Fistful of Fries,False,2.049,2022-09-28,7.3,10
1192,1036009,BKFC 31: Richman vs Doolittle,False,2.048,2022-10-15,0.0,0
1193,1026649,Superspreader: The Rise of #LetUsWorship,False,2.047,2022-09-29,0.0,0
1194,921662,Karna Subarner Guptodhon,False,2.041,2022-09-30,0.0,0
1195,1028178,Ex Creta,False,2.037,2022-10-11,0.0,0
1196,1030368,Los amantes,False,2.035,2022-10-20,0.0,0
1197,949000,Eternal Spring,False,2.034,2022-10-14,0.0,0
1198,943422,The Computer Accent,False,2.031,2022-10-21,0.0,0
1199,1028708,Perjanjian Iblis,False,2.03,2022-10-20,0.0,0
1200,1039515,She Got Balls!,False,2.029,2022-10-21,0.0,0
1201,1025038,Igor Levit – No Fear,False,2.023,2022-10-06,7.0,2
1202,961267,I Am Makimoto,False,2.023,2022-09-30,0.0,0
1203,873095,Anima bella,False,2.023,2022-10-05,6.0,1
1204,1038870,The Temple,False,2.018,2022-10-22,0.0,0
1205,1035537,Special Delivery,False,2.017,2022-10-14,0.0,0
1206,1014640,"Itsuka, Itsumo……Itsumademo",False,2.016,2022-10-14,0.0,0
1207,872736,All Is Vanity,False,2.016,2022-10-14,0.0,0
1208,1037665,Dandelions in Virginia,False,2.014,2022-10-19,0.0,0
1209,1034172,Let’s Go Wongos,False,2.013,2022-10-08,0.0,0
1210,950658,Río Rojo,False,2.012,2022-10-22,0.0,0
1211,817866,Goodbye,False,2.012,2022-10-07,8.0,1
1212,995666,Alluri,False,2.005,2022-09-23,0.0,0
1213,779812,Tuesday Club,False,2.005,2022-03-04,6.7,3
1214,1040544,Three Women,False,2.003,2022-10-18,0.0,0
1215,1042978,Brotherhood,False,2.001,2022-09-23,0.0,0
1216,1042813,The City,False,1.996,2022-10-22,0.0,0
1217,776659,Brother's Keeper,False,1.995,2021-08-20,7.8,10
1218,769056,Nuuccha,False,1.994,2022-10-13,0.0,0
1219,1024652,Joo Yeon,False,1.991,2022-09-29,0.0,0
1220,610343,The Parent,False,1.989,2022-09-22,0.0,0
1221,1031553,Your Luck Today,False,1.988,2022-10-12,0.0,0
1222,654076,Storm,False,1.984,2022-09-30,10.0,1
1223,924742,Ordinary Failures,False,1.979,2022-10-13,0.0,0
1224,1035672,Kahani Rubberband Ki,False,1.978,2022-10-14,0.0,0
1225,1031764,Intersection,False,1.978,2022-10-04,0.0,0
1226,1031577,Boyfriend For Hire,False,1.978,2022-10-14,0.0,0
1227,828080,Sunflowers,False,1.973,2021-06-08,8.0,1
1228,1037559,Visceral,False,1.971,2022-10-19,0.0,0
1229,1037278,Lo que cabe en una caja,False,1.971,2022-10-19,0.0,0
1230,1027197,"Gdzie diabeł nie może, tam baby pośle",False,1.967,2022-10-14,6.0,1
1231,1034114,Made in Ugana: The Very Special Seance,False,1.966,2022-10-14,0.0,0
1232,1002515,The Antares Paradox,False,1.966,2022-10-07,0.0,0
1233,946068,Stitches,False,1.965,2022-09-24,0.0,0
1234,994717,Azar,False,1.964,2022-10-15,2.0,1
